,player_name,birth_date,Club Team,nationality,position,minutes_played,shots_per90,shots_on_target_per90,goals_per90,xgoals_per90,xplace_per90,key_passes_per90,primary_assists_per90,xassists_per90,xgoals_plus_xassists_per90,points_added_per90,xpoints_added_per90,attempted_passes_per90,passes_completed_over_expected_per90,Dribbling_goals_added_raw_per90,Dribbling_goals_added_above_avg_per90,Dribbling_count_actions_per90,Fouling_goals_added_raw_per90,Fouling_goals_added_above_avg_per90,Fouling_count_actions_per90,Interrupting_goals_added_raw_per90,Interrupting_goals_added_above_avg_per90,Interrupting_count_actions_per90,Passing_goals_added_raw_per90,Passing_goals_added_above_avg_per90,Passing_count_actions_per90,Receiving_goals_added_raw_per90,Receiving_goals_added_above_avg_per90,Receiving_count_actions_per90,Shooting_goals_added_raw_per90,Shooting_goals_added_above_avg_per90,Shooting_count_actions_per90,passes_completed_over_expected_p100passes,goalsAdded_raw_per90,goalsAdded_above_avg_per90
Facundo Quignón,Facundo Quignón,1993-05-02,FC Dallas,Argentina,DM,2132,0.8442776735459663,0.3799249530956848,0.04221388367729831,0.07218151969981239,0.02257598499061914,0.42213883677298314,0.04221388367729831,0.03532457786116323,0.10750187617260787,0.01823217636022514,0.060724671669793624,47.74390243902439,-0.3254521575984991,0.002617260787992495,-0.006408067542213884,8.062851782363978,-0.0009666979362101313,0.0013930581613508443,2.026266416510319,0.08328799249530956,0.017138836772983113,12.959662288930582,0.032838180112570364,-0.003731707317073171,47.74390243902439,0.028886960600375235,-0.002452626641651032,37.908067542213885,0.0222171669793621,0.0026636960600375237,0.8442776735459663,-0.6817000000000001,0.16888086303939961,0.008603189493433394
Felipe Hernandez,Felipe Hernandez,1998-06-08,Sporting Kansas City,USA,CM,379,1.6622691292875988,0.712401055408971,0.23746701846965698,0.20745118733509238,0.040131926121372036,0.712401055408971,0,0.08173614775725595,0.2891635883905013,0.000047493403693931406,0.06212137203166227,26.358839050131927,0.09610290237467019,-0.01728759894459103,-0.025052770448548815,12.585751978891821,0.006886543535620054,0.007076517150395778,2.37467018469657,0.04093931398416886,-0.020612137203166226,10.448548812664908,0.012110817941952508,-0.017073878627968338,26.358839050131927,0.10282321899736148,0.0627150395778364,22.321899736147756,0.055781002638522426,0.03203430079155673,1.6622691292875988,0.36460000000000004,0.2012532981530343,0.039087071240105534
Bobby Wood,Bobby Wood,1992-11-15,New England Revolution,USA,ST,1702,1.745005875440658,0.7403055229142186,0.3701527614571093,0.36131668625146884,-0.0659189189189189,0.581668625146886,0.26439482961222094,0.04686133960047003,0.4081780258519389,0.12893478260869565,0.16774265569917743,17.07990599294947,-0.8916081081081081,-0.06385135135135135,-0.0478448883666275,9.306698002350176,0.01719623971797885,0.005113396004700353,3.119858989424207,0.04167920094007051,0.010131609870740308,3.4371327849588718,-0.029289659224441836,0.001961809635722679,17.07990599294947,0.2349042303172738,0.05108636897767333,20.781433607520565,0.05416921269095182,-0.011226204465334903,1.745005875440658,-5.2202,0.2548078730904818,0.009222091656874262
Yuya Kubo,Yuya Kubo,1993-12-24,FC Cincinnati,Japan,CM,1473,1.64969450101833,0.42769857433808556,0,0.15083095723014256,-0.015989816700610997,0.9164969450101833,0.18329938900203666,0.11488594704684318,0.2657169042769858,0,0.09830957230142566,32.016293279022406,0.043344195519348275,0.04446843177189409,0.043057026476578414,14.236252545824847,-0.004643584521384928,-0.00904887983706721,3.116089613034623,0.0665560081466395,0.015678207739307535,8.55397148676171,0.022289205702647658,0.01020366598778004,32.016293279022406,0.05939511201629328,-0.026883910386965377,28.778004073319757,0.04254989816700611,0.00454582484725051,1.64969450101833,0.13540000000000002,0.23061507128309572,0.03755193482688392
Carlos Akapo,Carlos Akapo,1993-03-12,San Jose Earthquakes,Equatorial Guinea,FB,2481,0.9794437726723095,0.10882708585247884,0.07255139056831923,0.038844014510278115,-0.006551390568319227,0.39903264812575573,0.10882708585247884,0.044474002418379684,0.08331801692865781,0.04863845223700121,0.029912938331318015,48.82708585247884,-0.03272430471584039,0.01647279322853688,0.009337363966142685,15.598548972188633,0.0004389359129383314,0.004636033857315598,2.3941958887545343,0.08796493349455865,0.031200725513905684,15.090689238210398,0.04040749697702539,0.004004836759371222,48.82708585247884,0.033250302297460704,0.012663845223700121,33.7726723095526,0.018544135429262393,0.0075888754534461905,0.9794437726723095,-0.067,0.19707859733978234,0.0694316807738815
Maxime Chanot,Maxime Chanot,1989-11-21,New York City FC,Luxembourg,CB,1924,0.7016632016632016,0.18711018711018712,0.04677754677754678,0.060038981288981295,0.0073160083160083164,0,0,0,0.060038981288981295,0.013209979209979211,0.05930925155925156,56.273388773388774,0.2598773388773389,-0.00046309771309771314,-0.0021564449064449065,15.24948024948025,-0.000725051975051975,0.008611746361746364,1.4033264033264032,0.08311902286902287,0.013195945945945947,14.033264033264032,0.06187733887733887,0.012672037422037425,56.273388773388774,0.0460010395010395,0.026176715176715177,44.67255717255717,0.012396049896049897,0.0023061330561330562,0.7016632016632016,0.46180000000000004,0.20220530145530144,0.06080613305613307
Braian Cufré,Braian Cufré,1996-12-15,New York City FC,Argentina,FB,2072,1.0424710424710424,0.2606177606177606,0.08687258687258688,0.0516023166023166,-0.0017504826254826256,0.9555984555984556,0.1303088803088803,0.09535569498069497,0.14695801158301158,0.09215009652509652,0.03765492277992278,40.96042471042471,0.39144353281853284,-0.018907818532818532,-0.02508445945945946,10.164092664092664,0.007766409266409267,0.011289092664092665,1.9111969111969112,0.08130405405405405,0.025601351351351356,9.946911196911197,0.008057432432432433,-0.02553619691119691,40.96042471042471,0.03594353281853282,0.008617760617760619,29.145752895752896,0.021014478764478765,0.00781418918918919,1.0424710424710424,0.9557,0.13517808880308882,0.002701737451737459
Raoul Petretta,Raoul Petretta,1997-03-24,Toronto FC,Italy,FB,1894,0.28511087645195354,0.09503695881731784,0,0.01920221752903907,-0.011855860612460401,0.4276663146779303,0.04751847940865892,0.032706969376979936,0.051909186906019006,0,0.010953009503695882,58.73284054910243,1.6015248152059134,-0.00345934530095037,-0.010140443505807815,11.166842661034847,-0.013894403379091869,-0.009270855332629356,1.9957761351636747,0.059578669482576556,0.0017201689545934533,11.4519535374868,0.029385427666314683,-0.008082893347412882,58.73284054910243,0.02036166842661035,-0.00016156282998944037,45.38014783526927,0.007275079197465682,-0.0036066525871172126,0.28511087645195354,2.7268,0.09924709609292505,-0.02954223864836325
Artur,Artur,1996-03-11,Houston Dynamo FC,Brazil,DM,3539,0.559480079118395,0.15258547612319864,0.050861825374399545,0.030344165018366773,0.019881887538852786,0.3051709522463973,0,0.021982480926815488,0.05232664594518226,0.013124894037863802,0.016085052274653858,51.77733823113874,0.684300084769709,-0.000562023170387115,-0.010215597626448148,12.181407177168692,-0.009,-0.006192427239333146,1.5512856739191863,0.10258830178016388,0.03547612319864368,11.977959875671093,0.03799632664594518,-0.00016021474992935857,51.77733823113874,0.00894659508335688,-0.02106442497880757,42.444193274936424,0.012133088443063012,-0.00669087312800226,0.559480079118395,1.3216,0.15210228878214185,-0.0088474145238768
Ariel Lassiter,Ariel Lassiter,1994-09-27,,Costa Rica,FB,1915,1.9738903394255876,0.8929503916449086,0.04699738903394256,0.1651864229765013,-0.038852741514360314,0.8929503916449086,0.09399477806788512,0.1057018276762402,0.2708882506527415,0.07180261096605745,0.08764073107049608,33.932114882506525,-0.982513315926893,0.005700783289817232,-0.0013347258485639686,14.240208877284596,0.0013488250652741514,0.0023686684073107047,1.926892950391645,0.035215143603133166,-0.01846057441253264,5.780678851174935,-0.005042819843342036,-0.03380522193211489,33.932114882506525,0.04670600522193212,0.004027676240208877,29.373368146214098,0.048562402088772855,0.028231331592689295,1.9738903394255876,-2.8955,0.1324903394255875,-0.018972845953002627
Dominique Badji,Dominique Badji,1992-10-16,FC Cincinnati,Senegal,ST,1218,1.7733990147783252,0.9605911330049262,0.3694581280788177,0.29809359605911334,-0.05255172413793104,1.0344827586206897,0.22167487684729065,0.15869704433497536,0.4567906403940887,0.18639901477832513,0.12414532019704434,17.51231527093596,0.31605665024630547,0.005349753694581282,0.020083743842364533,10.049261083743842,0.039206896551724144,0.02677832512315271,3.1773399014778323,0.024073891625615764,-0.007056650246305419,4.433497536945813,-0.03342857142857143,-0.004566502463054187,17.51231527093596,0.1593768472906404,-0.022315270935960592,18.472906403940886,0.0524704433497537,-0.013004926108374384,1.7733990147783252,1.8048000000000002,0.24704926108374387,-0.00008128078817733718
